deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,target,win_probability
D01037,2023-08-16,2023-11-24,rep_17,FinTech,APAC,Enterprise,Referral,Closed,13929,100,Lost,0,0.47694910280416153
D01038,2023-11-06,2023-12-12,rep_8,Ecommerce,Europe,Enterprise,Partner,Closed,5431,36,Won,1,0.4516007529140507
D01039,2024-02-12,2024-03-26,rep_5,SaaS,India,Enterprise,Outbound,Closed,9335,43,Won,1,0.47172244658190576
D01040,2023-04-03,2023-07-31,rep_23,Ecommerce,North America,Core,Inbound,Closed,9979,119,Lost,0,0.4487172934622955
D01041,2024-03-02,2024-05-03,rep_13,Ecommerce,APAC,Core,Referral,Closed,37351,62,Won,1,0.4757931002926542
D01042,2023-12-23,2024-03-10,rep_20,SaaS,North America,Enterprise,Inbound,Closed,9950,78,Won,1,0.4566014546295144
D01043,2023-02-07,2023-05-19,rep_10,Ecommerce,Europe,Enterprise,Outbound,Negotiation,78950,101,Lost,0,0.48227535839118457
D01044,2024-01-06,2024-04-20,rep_19,EdTech,India,Pro,Partner,Closed,6172,105,Lost,0,0.4302890401072596
D01045,2023-08-13,2023-09-11,rep_16,EdTech,North America,Enterprise,Referral,Proposal,6817,29,Lost,0,0.46849942313282683
D01046,2023-05-27,2023-07-14,rep_14,SaaS,APAC,Enterprise,Partner,Demo,25496,48,Won,1,0.44508531403630336
D01047,2023-02-20,2023-04-12,rep_8,HealthTech,APAC,Pro,Inbound,Negotiation,12716,51,Won,1,0.44675702380757865
D01048,2023-04-29,2023-07-30,rep_1,SaaS,North America,Enterprise,Outbound,Demo,92373,92,Won,1,0.4902361556777325
D01049,2023-01-04,2023-03-14,rep_14,Ecommerce,Europe,Pro,Partner,Closed,14054,69,Lost,0,0.44353583274789726
D01050,2023-02-26,2023-06-04,rep_3,HealthTech,APAC,Enterprise,Inbound,Proposal,15281,98,Lost,0,0.43156115461436134
D01051,2023-07-01,2023-10-18,rep_17,EdTech,APAC,Pro,Inbound,Demo,19917,109,Won,1,0.4384025854833947
D01052,2023-12-28,2024-04-01,rep_11,HealthTech,North America,Enterprise,Inbound,Closed,33164,95,Won,1,0.4576363958133735
D01053,2023-05-06,2023-05-30,rep_5,Ecommerce,Europe,Enterprise,Referral,Negotiation,19032,24,Lost,0,0.4874127074580782
D01054,2023-05-25,2023-06-17,rep_3,Ecommerce,Europe,Enterprise,Outbound,Negotiation,2726,23,Won,1,0.47038039514275587
D01055,2023-01-20,2023-03-21,rep_16,SaaS,Europe,Pro,Outbound,Proposal,7024,60,Lost,0,0.44659775482904024
D01056,2024-03-24,2024-05-07,rep_18,Ecommerce,APAC,Core,Outbound,Proposal,71407,44,Lost,0,0.4787215207422604
D01057,2023-02-27,2023-06-26,rep_22,Ecommerce,North America,Core,Referral,Demo,14874,119,Lost,0,0.46191555000623613
D01058,2023-06-13,2023-09-12,rep_20,Ecommerce,Europe,Core,Partner,Negotiation,14522,91,Won,1,0.4360329106581033
D01059,2023-05-18,2023-07-28,rep_22,EdTech,India,Pro,Referral,Proposal,8996,71,Won,1,0.4612588479529378
D01060,2023-08-06,2023-10-03,rep_11,FinTech,APAC,Pro,Referral,Demo,83636,58,Won,1,0.5187619928178163
D01061,2023-04-24,2023-07-13,rep_11,HealthTech,North America,Enterprise,Inbound,Closed,34459,80,Lost,0,0.46240740248133094
D01062,2024-02-15,2024-04-10,rep_21,FinTech,Europe,Pro,Outbound,Qualified,66229,55,Won,1,0.458017597168018
D01063,2023-03-22,2023-07-14,rep_11,Ecommerce,Europe,Enterprise,Outbound,Proposal,7880,114,Lost,0,0.44125565314065707
D01064,2023-01-07,2023-01-18,rep_2,HealthTech,APAC,Pro,Inbound,Negotiation,9679,11,Lost,0,0.45658242404562793
D01065,2023-04-28,2023-07-24,rep_13,Ecommerce,Europe,Enterprise,Partner,Qualified,55711,87,Lost,0,0.41113404909071866
D01066,2024-03-17,2024-04-03,rep_24,SaaS,Europe,Core,Referral,Qualified,6132,17,Won,1,0.4262194300699305
D01067,2023-04-10,2023-08-01,rep_10,EdTech,India,Core,Inbound,Qualified,75725,113,Lost,0,0.4275781583972098
D01068,2023-05-16,2023-08-14,rep_14,SaaS,APAC,Pro,Partner,Demo,5084,90,Lost,0,0.4219052867600441
D01069,2023-12-26,2024-03-10,rep_12,SaaS,North America,Pro,Outbound,Negotiation,85147,75,Lost,0,0.48625353035983954
D01070,2023-10-23,2023-11-02,rep_4,EdTech,APAC,Core,Inbound,Closed,15325,10,Won,1,0.46185633627579803
D01071,2023-02-18,2023-05-07,rep_13,SaaS,India,Enterprise,Outbound,Demo,6012,78,Won,1,0.4621264356423628
D01072,2023-01-31,2023-05-16,rep_11,SaaS,India,Core,Partner,Qualified,5373,105,Lost,0,0.38456864642417143
D01073,2023-12-20,2024-01-22,rep_11,Ecommerce,India,Enterprise,Inbound,Demo,16938,33,Lost,0,0.486988631219522
D01074,2023-02-23,2023-04-25,rep_24,FinTech,Europe,Core,Referral,Closed,5077,61,Lost,0,0.4879361888344176
D01075,2024-03-21,2024-04-11,rep_16,HealthTech,India,Pro,Inbound,Closed,42376,21,Won,1,0.4860691094007958
D01076,2023-06-01,2023-06-23,rep_20,EdTech,Europe,Core,Partner,Proposal,55534,22,Won,1,0.45802090231070464
D01077,2023-09-25,2023-12-28,rep_9,Ecommerce,India,Core,Partner,Closed,68660,94,Won,1,0.4697192052515831
D01078,2024-01-18,2024-04-26,rep_1,EdTech,India,Core,Outbound,Negotiation,88731,99,Lost,0,0.4842238690871727
D01079,2023-08-29,2023-09-13,rep_18,Ecommerce,APAC,Core,Inbound,Qualified,2045,15,Lost,0,0.4154457654579477
D01080,2023-11-16,2024-01-21,rep_21,FinTech,Europe,Pro,Partner,Proposal,2546,66,Lost,0,0.4511240247107132
D01081,2024-02-25,2024-06-22,rep_9,SaaS,Europe,Core,Outbound,Negotiation,68139,118,Won,1,0.462862247699203
D01082,2023-02-22,2023-06-02,rep_17,SaaS,India,Pro,Partner,Demo,3460,100,Won,1,0.4347957750414431
D01083,2024-02-18,2024-05-29,rep_8,HealthTech,North America,Enterprise,Outbound,Qualified,7476,101,Lost,0,0.39603333333091906
D01084,2023-03-15,2023-04-12,rep_17,Ecommerce,India,Enterprise,Referral,Demo,2002,28,Lost,0,0.491182147871725
D01085,2023-06-17,2023-08-01,rep_25,Ecommerce,India,Pro,Partner,Negotiation,11944,45,Lost,0,0.457653111947091
D01086,2024-03-05,2024-05-17,rep_23,HealthTech,India,Enterprise,Referral,Proposal,2640,73,Won,1,0.4587742500060792
D01087,2023-09-08,2023-12-12,rep_6,FinTech,APAC,Pro,Partner,Proposal,9970,95,Lost,0,0.4393018308222091
D01088,2024-01-08,2024-03-09,rep_24,FinTech,Europe,Pro,Partner,Demo,11129,61,Won,1,0.46513550740171716
D01089,2023-09-27,2023-10-28,rep_17,FinTech,APAC,Core,Partner,Proposal,13381,31,Won,1,0.45819100067653273
D01090,2023-11-25,2024-02-01,rep_19,FinTech,India,Enterprise,Referral,Qualified,19538,68,Won,1,0.4559972520781579
D01091,2023-09-09,2023-10-08,rep_1,SaaS,Europe,Enterprise,Outbound,Proposal,7304,29,Lost,0,0.4580426802489515
D01092,2024-03-21,2024-07-14,rep_11,FinTech,APAC,Core,Inbound,Qualified,9956,115,Won,1,0.4100917942500809
D01093,2023-06-20,2023-10-12,rep_17,FinTech,India,Pro,Inbound,Proposal,42179,114,Lost,0,0.4829511271333796
D01094,2023-02-03,2023-03-06,rep_15,FinTech,APAC,Enterprise,Outbound,Demo,6108,31,Lost,0,0.4845034047773074
D01095,2023-12-19,2024-02-28,rep_12,FinTech,APAC,Pro,Inbound,Closed,8052,71,Won,1,0.4704024212233588
D01096,2023-10-17,2023-12-22,rep_19,FinTech,Europe,Core,Outbound,Proposal,2741,66,Won,1,0.4682480133005133
D01097,2023-11-23,2024-01-16,rep_24,HealthTech,APAC,Core,Referral,Demo,60341,54,Lost,0,0.478742956005445
D01098,2023-12-28,2024-02-09,rep_7,EdTech,Europe,Core,Partner,Demo,17257,43,Won,1,0.44410444608219113
D01099,2023-05-13,2023-08-17,rep_12,SaaS,India,Enterprise,Outbound,Proposal,66550,96,Won,1,0.47503873599465163
D01100,2023-01-19,2023-05-12,rep_12,EdTech,Europe,Pro,Partner,Negotiation,3275,113,Lost,0,0.4163130737278331
D01101,2023-02-16,2023-04-29,rep_4,SaaS,Europe,Pro,Outbound,Qualified,11575,72,Lost,0,0.404162921867471
D01102,2023-08-28,2023-11-18,rep_23,FinTech,APAC,Core,Outbound,Proposal,6618,82,Won,1,0.458420085663567
D01103,2023-08-04,2023-10-10,rep_6,Ecommerce,Europe,Core,Referral,Proposal,9641,67,Won,1,0.4620277610169796
D01104,2024-02-19,2024-05-14,rep_16,HealthTech,APAC,Enterprise,Partner,Negotiation,77012,85,Lost,0,0.45015477816981575
D01105,2023-11-04,2023-12-24,rep_4,Ecommerce,India,Pro,Referral,Closed,5286,50,Lost,0,0.4820593005820203
D01106,2023-10-31,2023-11-10,rep_7,SaaS,Europe,Core,Partner,Closed,98230,10,Won,1,0.4901651472243985
D01107,2024-02-08,2024-02-21,rep_6,Ecommerce,North America,Enterprise,Outbound,Negotiation,10317,13,Lost,0,0.47987324525448466
D01108,2023-04-13,2023-08-11,rep_14,FinTech,Europe,Core,Partner,Demo,4519,120,Won,1,0.44528265199749734
D01109,2023-01-03,2023-03-12,rep_23,HealthTech,India,Enterprise,Referral,Negotiation,92067,68,Won,1,0.5058745488538806
D01110,2024-03-01,2024-05-06,rep_13,EdTech,APAC,Enterprise,Referral,Demo,14350,66,Lost,0,0.4599341384870842
D01111,2023-11-02,2023-12-29,rep_20,HealthTech,Europe,Pro,Partner,Demo,4841,57,Lost,0,0.43345335429066606
D01112,2023-06-24,2023-09-03,rep_5,Ecommerce,Europe,Core,Outbound,Demo,7001,71,Lost,0,0.45854010074813273
D01113,2023-06-04,2023-08-05,rep_10,EdTech,India,Enterprise,Referral,Demo,18715,62,Won,1,0.47962831329184524
D01114,2023-01-18,2023-02-27,rep_4,Ecommerce,North America,Pro,Inbound,Closed,10941,40,Lost,0,0.4717056011251954
D01115,2023-12-02,2024-03-28,rep_17,Ecommerce,India,Core,Referral,Closed,2100,117,Won,1,0.4613813251403496
D01116,2023-12-01,2024-03-02,rep_20,Ecommerce,APAC,Pro,Partner,Qualified,12963,92,Won,1,0.3822248794167179
D01117,2024-03-08,2024-05-22,rep_22,FinTech,Europe,Core,Partner,Negotiation,75583,75,Lost,0,0.48647733942978
D01118,2023-12-29,2024-03-20,rep_15,EdTech,North America,Core,Referral,Qualified,18068,82,Won,1,0.41416667177828825
D01119,2023-08-24,2023-10-16,rep_11,EdTech,North America,Enterprise,Partner,Negotiation,19245,53,Won,1,0.44575408833140134
D01120,2023-04-02,2023-05-16,rep_20,FinTech,APAC,Enterprise,Inbound,Qualified,15319,44,Won,1,0.43500817868822617
D01121,2023-09-30,2024-01-09,rep_24,HealthTech,India,Pro,Partner,Demo,3435,101,Won,1,0.4300989790891873
D01122,2023-06-26,2023-08-30,rep_3,EdTech,APAC,Core,Outbound,Qualified,16577,65,Lost,0,0.39835409527942994
D01123,2023-11-08,2024-02-15,rep_11,EdTech,India,Pro,Inbound,Qualified,87191,99,Lost,0,0.43690150787807536
D01124,2023-04-05,2023-07-16,rep_19,EdTech,APAC,Enterprise,Outbound,Demo,7348,102,Won,1,0.4368366247109567
D01125,2023-12-22,2024-04-09,rep_24,HealthTech,APAC,Enterprise,Inbound,Proposal,15748,109,Won,1,0.4287263123389781
D01126,2023-11-06,2024-01-03,rep_7,FinTech,India,Enterprise,Outbound,Negotiation,7555,58,Lost,0,0.49136897594043083
D01127,2023-05-21,2023-07-01,rep_1,EdTech,Europe,Core,Partner,Demo,7200,41,Lost,0,0.4402478587948171
D01128,2024-01-08,2024-04-15,rep_11,SaaS,India,Pro,Inbound,Closed,75150,98,Lost,0,0.48344469849403726
D01129,2023-06-25,2023-08-14,rep_7,SaaS,Europe,Enterprise,Referral,Negotiation,80548,50,Won,1,0.5007116157879775
D01130,2023-05-11,2023-07-08,rep_3,HealthTech,APAC,Pro,Partner,Proposal,83771,58,Won,1,0.45203862356116803
D01131,2024-01-20,2024-03-07,rep_6,SaaS,APAC,Enterprise,Referral,Closed,40434,47,Lost,0,0.47780349372182196
D01132,2023-08-01,2023-11-13,rep_18,HealthTech,India,Enterprise,Inbound,Negotiation,4325,104,Won,1,0.44747952613908865
D01133,2023-02-19,2023-04-17,rep_25,Ecommerce,India,Pro,Outbound,Demo,2906,57,Won,1,0.470659628356853
D01134,2023-08-03,2023-10-25,rep_17,SaaS,India,Core,Referral,Proposal,33846,83,Won,1,0.47111642090298717
D01135,2023-09-11,2023-12-23,rep_1,SaaS,APAC,Pro,Outbound,Proposal,10571,103,Lost,0,0.4292368291847351
D01136,2023-12-16,2024-01-04,rep_21,FinTech,Europe,Core,Inbound,Demo,14850,19,Won,1,0.49638298489436544
D01137,2023-11-03,2024-01-22,rep_19,Ecommerce,North America,Pro,Inbound,Demo,2187,80,Lost,0,0.45831009076632945
D01138,2024-01-16,2024-04-08,rep_6,Ecommerce,APAC,Enterprise,Outbound,Demo,92359,83,Lost,0,0.4890739855431345
D01139,2023-03-31,2023-06-06,rep_1,HealthTech,India,Pro,Outbound,Qualified,13287,67,Lost,0,0.41119622608642126
D01140,2023-12-17,2024-03-10,rep_20,EdTech,Europe,Core,Referral,Qualified,80477,84,Won,1,0.43750285618136286
D01141,2024-01-05,2024-01-20,rep_13,FinTech,India,Pro,Inbound,Negotiation,73260,15,Won,1,0.5306361116451007
D01142,2024-01-02,2024-04-17,rep_24,FinTech,APAC,Pro,Inbound,Negotiation,19710,106,Lost,0,0.4645825022399457
D01143,2023-07-06,2023-09-02,rep_4,HealthTech,APAC,Enterprise,Inbound,Qualified,18309,58,Lost,0,0.402918946472534
D01144,2024-01-05,2024-02-02,rep_7,EdTech,North America,Pro,Inbound,Negotiation,7378,28,Won,1,0.4629530842993799
D01145,2023-08-23,2023-11-28,rep_11,Ecommerce,APAC,Enterprise,Partner,Negotiation,12259,97,Lost,0,0.42950615251620244
D01146,2023-11-01,2023-11-12,rep_12,SaaS,APAC,Enterprise,Partner,Demo,3212,11,Lost,0,0.44559328523218195
D01147,2023-06-07,2023-09-13,rep_22,EdTech,Europe,Enterprise,Outbound,Negotiation,82296,98,Won,1,0.47520357616554787
D01148,2023-03-17,2023-06-09,rep_19,EdTech,Europe,Enterprise,Inbound,Demo,5147,84,Won,1,0.448536327325999
D01149,2023-05-13,2023-07-05,rep_12,HealthTech,APAC,Enterprise,Partner,Demo,82517,53,Lost,0,0.4643805621574897
D01150,2023-07-13,2023-11-07,rep_16,Ecommerce,North America,Enterprise,Inbound,Demo,10770,117,Lost,0,0.4544255168343474
D01151,2023-06-25,2023-07-30,rep_21,HealthTech,APAC,Pro,Referral,Qualified,56479,35,Won,1,0.43227955355038566
D01152,2023-10-19,2024-01-15,rep_13,FinTech,APAC,Enterprise,Inbound,Qualified,11741,88,Lost,0,0.4213108989470979
D01153,2023-05-19,2023-08-04,rep_17,HealthTech,Europe,Pro,Outbound,Closed,9301,77,Lost,0,0.44552864144789356
D01154,2023-12-20,2024-03-19,rep_20,EdTech,APAC,Core,Outbound,Qualified,3870,90,Lost,0,0.3862498937513037
D01155,2024-01-11,2024-05-03,rep_8,HealthTech,India,Pro,Inbound,Demo,3085,113,Lost,0,0.4446022025136414
D01156,2023-10-02,2024-01-29,rep_4,Ecommerce,North America,Pro,Outbound,Negotiation,4612,119,Lost,0,0.4449936435599011
D01157,2023-02-21,2023-05-08,rep_19,Ecommerce,North America,Enterprise,Referral,Qualified,59316,76,Lost,0,0.4461170266195087
D01158,2024-02-03,2024-05-02,rep_25,Ecommerce,APAC,Pro,Outbound,Proposal,7201,89,Won,1,0.4382506434686434
D01159,2023-06-18,2023-08-28,rep_8,EdTech,APAC,Enterprise,Partner,Closed,18572,71,Lost,0,0.43135270756054434
D01160,2023-11-17,2024-01-19,rep_16,Ecommerce,Europe,Core,Inbound,Closed,15988,63,Won,1,0.4637251514078576
D01161,2024-01-25,2024-03-27,rep_6,HealthTech,North America,Core,Outbound,Closed,64883,62,Lost,0,0.47713934942809433
D01162,2023-06-07,2023-08-17,rep_20,HealthTech,Europe,Pro,Outbound,Proposal,33489,71,Won,1,0.45073235034316395
D01163,2023-04-09,2023-07-23,rep_11,SaaS,India,Enterprise,Referral,Demo,99970,105,Won,1,0.5063247069446798
D01164,2024-02-04,2024-05-13,rep_10,EdTech,APAC,Enterprise,Partner,Demo,15732,99,Won,1,0.42405700375082167
D01165,2023-08-19,2023-10-04,rep_14,EdTech,Europe,Pro,Partner,Qualified,14834,46,Won,1,0.3931167406939347
D01166,2023-01-10,2023-05-01,rep_1,EdTech,India,Pro,Partner,Proposal,18847,111,Lost,0,0.4271148040985014
D01167,2023-10-13,2023-12-30,rep_4,FinTech,Europe,Core,Partner,Proposal,18118,78,Lost,0,0.45418544136674616
D01168,2024-01-06,2024-03-14,rep_23,Ecommerce,Europe,Pro,Referral,Negotiation,26029,68,Lost,0,0.47545297803553543
D01169,2023-01-31,2023-02-19,rep_10,FinTech,India,Core,Inbound,Negotiation,12522,19,Won,1,0.5020824865270673
D01170,2023-06-16,2023-09-30,rep_7,SaaS,North America,Pro,Outbound,Closed,10464,106,Lost,0,0.44568898037693794
D01171,2023-06-17,2023-09-05,rep_23,FinTech,Europe,Core,Partner,Proposal,92964,80,Lost,0,0.4867801224219138
D01172,2024-03-12,2024-05-04,rep_8,Ecommerce,APAC,Pro,Outbound,Negotiation,11519,53,Lost,0,0.45612688215622404
D01173,2023-12-13,2024-03-19,rep_14,Ecommerce,India,Core,Inbound,Negotiation,6944,97,Won,1,0.45859032276037537
D01174,2023-09-20,2023-11-13,rep_16,EdTech,APAC,Enterprise,Inbound,Closed,8525,54,Won,1,0.44968076920362815
D01175,2024-01-12,2024-01-28,rep_3,SaaS,India,Enterprise,Outbound,Closed,6573,16,Lost,0,0.47808457520468545
D01176,2024-01-20,2024-02-05,rep_21,EdTech,North America,Core,Partner,Demo,12536,16,Lost,0,0.45284129079687485
D01177,2023-08-21,2023-11-03,rep_1,SaaS,India,Core,Inbound,Proposal,72620,74,Lost,0,0.4814420753498971
D01178,2023-04-26,2023-06-13,rep_18,Ecommerce,Europe,Enterprise,Partner,Proposal,96595,48,Won,1,0.4814307531921524
D01179,2024-03-26,2024-07-02,rep_6,FinTech,North America,Enterprise,Inbound,Proposal,3250,98,Lost,0,0.4666034261728011
D01180,2024-02-04,2024-02-27,rep_7,EdTech,Europe,Pro,Partner,Demo,2567,23,Lost,0,0.44366691703469535
D01181,2023-04-30,2023-06-03,rep_1,Ecommerce,Europe,Pro,Inbound,Negotiation,2223,34,Lost,0,0.4650534728893905
D01182,2023-08-17,2023-10-19,rep_6,SaaS,North America,Core,Outbound,Qualified,3684,63,Won,1,0.40598972045451337
D01183,2023-03-03,2023-05-11,rep_3,SaaS,APAC,Pro,Partner,Demo,4935,69,Lost,0,0.42762270322369755
D01184,2023-09-18,2023-10-09,rep_4,EdTech,APAC,Pro,Inbound,Negotiation,8118,21,Lost,0,0.4548875723170409
D01185,2023-08-11,2023-12-04,rep_16,FinTech,APAC,Enterprise,Partner,Negotiation,31069,115,Lost,0,0.45161135505801125
D01186,2023-01-24,2023-02-18,rep_5,HealthTech,India,Core,Inbound,Closed,3452,25,Lost,0,0.4672212009777146
D01187,2023-11-02,2024-02-19,rep_6,Ecommerce,Europe,Core,Outbound,Negotiation,68719,109,Won,1,0.47234511218804104
D01188,2024-01-15,2024-05-04,rep_16,HealthTech,APAC,Pro,Partner,Qualified,3487,110,Lost,0,0.36305258601449236
D01189,2024-03-06,2024-04-15,rep_2,HealthTech,India,Core,Referral,Negotiation,2233,40,Lost,0,0.4707000684660343
D01190,2024-01-26,2024-04-18,rep_8,FinTech,India,Core,Inbound,Proposal,3390,83,Lost,0,0.47399698064524054
D01191,2023-09-01,2023-11-06,rep_10,Ecommerce,India,Pro,Outbound,Qualified,37616,66,Lost,0,0.43297210537039976
D01192,2023-06-15,2023-09-14,rep_24,SaaS,Europe,Core,Outbound,Negotiation,18951,91,Lost,0,0.44870750492328915
D01193,2023-09-21,2023-10-14,rep_23,Ecommerce,APAC,Enterprise,Inbound,Qualified,30772,23,Lost,0,0.4287818383197088
D01194,2023-05-08,2023-06-12,rep_22,SaaS,APAC,Core,Partner,Negotiation,18803,35,Won,1,0.4398262034087141
D01195,2023-08-05,2023-09-28,rep_7,HealthTech,North America,Core,Inbound,Qualified,70466,54,Lost,0,0.43365922410188074
D01196,2024-03-03,2024-06-19,rep_16,EdTech,Europe,Enterprise,Referral,Negotiation,21535,108,Won,1,0.4555580796121705
D01197,2023-08-20,2023-09-23,rep_21,SaaS,APAC,Pro,Outbound,Proposal,4152,34,Lost,0,0.445559707170576
D01198,2023-05-11,2023-06-30,rep_22,EdTech,APAC,Core,Partner,Qualified,79810,50,Lost,0,0.41256538840822937
D01199,2023-08-07,2023-11-04,rep_4,FinTech,APAC,Core,Partner,Negotiation,6450,89,Won,1,0.4449131730575794
D01200,2023-06-07,2023-08-10,rep_7,HealthTech,Europe,Core,Outbound,Closed,16269,64,Won,1,0.4517680725184738
D01201,2024-01-11,2024-04-22,rep_2,SaaS,APAC,Enterprise,Outbound,Closed,93778,102,Won,1,0.4759398473644393
D01202,2023-12-22,2024-03-05,rep_8,HealthTech,India,Core,Partner,Closed,41710,74,Won,1,0.4522568368847874
D01203,2023-01-26,2023-03-25,rep_5,EdTech,North America,Core,Partner,Proposal,14901,58,Won,1,0.4334316478158852
D01204,2023-12-29,2024-03-16,rep_25,Ecommerce,Europe,Core,Referral,Qualified,3710,78,Lost,0,0.41497827836780354
D01205,2024-02-26,2024-03-24,rep_13,SaaS,Europe,Core,Partner,Negotiation,40898,27,Lost,0,0.4588040559396166
D01206,2023-02-06,2023-03-13,rep_22,HealthTech,Europe,Pro,Outbound,Closed,4262,35,Lost,0,0.45502504774937585
D01207,2023-12-11,2024-01-22,rep_17,FinTech,India,Core,Referral,Proposal,35373,42,Lost,0,0.509174882253724
D01208,2023-06-02,2023-09-22,rep_9,FinTech,India,Pro,Inbound,Proposal,6997,112,Won,1,0.46790675803984483
D01209,2023-11-17,2024-01-22,rep_17,FinTech,North America,Enterprise,Partner,Demo,19628,66,Won,1,0.47349086550996067
D01210,2023-05-04,2023-08-30,rep_21,FinTech,APAC,Enterprise,Partner,Qualified,19494,118,Lost,0,0.3987926694320159
D01211,2023-05-09,2023-08-05,rep_1,FinTech,India,Core,Referral,Qualified,18927,88,Lost,0,0.44702889214350416
D01212,2023-04-24,2023-07-15,rep_19,Ecommerce,India,Core,Inbound,Closed,83945,82,Won,1,0.4981320156669579
D01213,2023-10-30,2024-02-21,rep_12,SaaS,India,Pro,Inbound,Demo,2807,114,Lost,0,0.44864158174171154
D01214,2023-06-27,2023-09-24,rep_21,Ecommerce,North America,Core,Outbound,Negotiation,5774,89,Lost,0,0.4534189915602694
D01215,2023-01-13,2023-04-10,rep_9,EdTech,APAC,Pro,Outbound,Negotiation,2809,87,Lost,0,0.43353959115005536
D01216,2023-05-22,2023-07-25,rep_18,SaaS,APAC,Enterprise,Referral,Demo,4658,64,Lost,0,0.45888269220327754
D01217,2024-01-21,2024-03-12,rep_20,SaaS,Europe,Pro,Partner,Proposal,16189,51,Lost,0,0.43575546596260867
D01218,2023-02-21,2023-05-31,rep_25,Ecommerce,Europe,Pro,Referral,Demo,85168,99,Won,1,0.49586715004963217
D01219,2023-06-29,2023-08-18,rep_4,HealthTech,APAC,Enterprise,Partner,Qualified,10608,50,Lost,0,0.38435857403315576
D01220,2024-01-23,2024-04-10,rep_3,SaaS,India,Pro,Outbound,Qualified,5260,78,Lost,0,0.4090893107788869
D01221,2024-01-02,2024-02-21,rep_20,SaaS,North America,Pro,Outbound,Proposal,5250,50,Lost,0,0.45189464286316294
D01222,2023-08-15,2023-12-05,rep_8,HealthTech,Europe,Core,Referral,Negotiation,6489,112,Won,1,0.44292181698986266
D01223,2023-11-28,2024-03-17,rep_16,Ecommerce,India,Enterprise,Outbound,Closed,2101,110,Won,1,0.45644019924778345
D01224,2023-07-31,2023-08-30,rep_23,EdTech,APAC,Pro,Partner,Proposal,14547,30,Lost,0,0.43123682779497563
D01225,2023-07-06,2023-08-12,rep_18,SaaS,Europe,Core,Referral,Demo,9262,37,Won,1,0.472421921020837
D01226,2023-10-02,2023-11-18,rep_8,Ecommerce,APAC,Enterprise,Inbound,Closed,65657,47,Won,1,0.4863097057694199
D01227,2023-08-24,2023-11-18,rep_18,Ecommerce,North America,Pro,Referral,Qualified,6841,86,Won,1,0.4178140482316741
D01228,2024-03-20,2024-06-25,rep_19,EdTech,North America,Enterprise,Referral,Proposal,28573,97,Won,1,0.45906710667700956
D01229,2023-08-09,2023-11-14,rep_10,SaaS,APAC,Pro,Outbound,Negotiation,48207,97,Lost,0,0.45333948780070515
D01230,2023-10-19,2024-02-05,rep_11,FinTech,North America,Enterprise,Partner,Closed,90728,109,Lost,0,0.49127124631297736
D01231,2023-10-28,2023-11-19,rep_24,HealthTech,Europe,Core,Outbound,Negotiation,28339,22,Lost,0,0.4676939531295254
D01232,2024-03-03,2024-04-02,rep_4,Ecommerce,India,Pro,Referral,Qualified,19938,30,Won,1,0.4451631809960643
